;start_node;end_node;distance;danger;converted;cyclability;section_id;way_id;is_following_way;facility;road_type;is_DSC;nodes;geometry
10182;630670051;3476238529;19.85431110393872;22.83245776952953;False;3.0;115556871;49591328;False;;residential;False;[630670051, 3524364624, 630670311, 3476238529];[(0.7292772, 47.3571198), (0.7293022, 47.3571845), (0.7293087, 47.3572427), (0.7292844, 47.3572934)]
10183;3476238529;9605745860;133.67817187148248;153.72989765220484;False;3.0;115556872;49591328;False;;residential;False;[3476238529, 630670319, 630670322, 3524364625, 630670326, 9605745860];[(0.7292844, 47.3572934), (0.7292697, 47.3573241), (0.7289893, 47.358031), (0.7290819, 47.3581072), (0.7290349, 47.358196), (0.7291035, 47.3584363)]
10184;9605745860;630670330;95.65504407221272;110.0033006830446;False;3.0;115556873;49591328;False;;residential;False;[9605745860, 630670330];[(0.7291035, 47.3584363), (0.7293226, 47.3592837)]
11477;652378338;9605427913;295.1407875568475;339.4119056903746;False;3.0;115558166;51132949;False;;unclassified;False;[652378338, 652378339, 652378340, 652378334, 652378349, 652378345, 652378320, 9605729624, 9605729623, 652378461, 9605427913];[(0.7287617, 47.3647203), (0.728961, 47.3645098), (0.7290119, 47.3644815), (0.7291879, 47.3642732), (0.7292668, 47.3641618), (0.729698, 47.3636212), (0.7300283, 47.3633192), (0.7302101, 47.3631248), (0.7303397, 47.3629862), (0.7306917, 47.3625855), (0.7308014, 47.3624628)]
11478;9605427913;1104394057;160.0589331444624;184.06777311613172;False;3.0;115558167;51132949;False;;unclassified;False;[9605427913, 652378462, 652378251, 652378252, 1191413123, 1104394057];[(0.7308014, 47.3624628), (0.7310335, 47.3621951), (0.731177, 47.3619854), (0.7316208, 47.3615288), (0.7317561, 47.3613876), (0.7319133, 47.3612402)]
11479;315027323;652378338;88.47959342408332;101.7515324376958;False;3.0;115558168;51132956;False;;residential;False;[315027323, 652378407, 652378408, 652378409, 652378338];[(0.7278162, 47.3645305), (0.7285587, 47.3648335), (0.728616, 47.3648474), (0.7286768, 47.3648237), (0.7287617, 47.3647203)]
11679;656299949;630669940;42.83035531799784;49.25490861569752;False;3.0;115558368;51412119;False;;residential;False;[656299949, 656299953, 630669940];[(0.7283274, 47.3560471), (0.7283212, 47.3559455), (0.7287248, 47.3558735)]
11680;656299990;630670062;13.18382984501364;15.161404321765684;False;3.0;115558369;51412120;False;;residential;False;[656299990, 630670062];[(0.7299348, 47.3574378), (0.7300159, 47.3573328)]
11681;630670062;630670065;7.697851984697914;8.8525297824026;False;3.0;115558370;51412120;False;;residential;False;[630670062, 630670065];[(0.7300159, 47.3573328), (0.730072, 47.357275)]
11682;630670065;658022088;114.70919849953896;131.9155782744698;False;3.0;115558371;51412120;False;;residential;False;[630670065, 658022088];[(0.730072, 47.357275), (0.7315363, 47.3575479)]
11683;630670065;656299976;37.59587584572624;54.51401997630305;False;1.0;115558372;51412121;False;;footway;False;[630670065, 656299988, 656299989, 656299979, 656299981, 656299976];[(0.730072, 47.357275), (0.7300318, 47.3572056), (0.7299544, 47.35717), (0.7298404, 47.3571261), (0.729765, 47.3571031), (0.7297014, 47.3570693)]
11684;630670051;656299969;14.230803167307489;16.36542364240361;False;3.0;115558373;51412122;False;;residential;False;[630670051, 3524364622, 656299969];[(0.7292772, 47.3571198), (0.7293991, 47.3571166), (0.7294244, 47.3570749)]
11685;656299969;656299976;20.997519085333657;24.147146948133702;False;3.0;115558374;51412122;False;;residential;False;[656299969, 656299975, 656299976];[(0.7294244, 47.3570749), (0.7295881, 47.3570787), (0.7297014, 47.3570693)]
11686;656299976;656299983;42.29571873266946;48.64007654256987;False;3.0;115558375;51412122;False;;residential;False;[656299976, 656299978, 656299982, 656299983];[(0.7297014, 47.3570693), (0.7298018, 47.35703), (0.7300249, 47.3568983), (0.7301308, 47.3568276)]
11687;656299969;656299967;24.015855854776795;27.618234232993316;False;3.0;115558376;51412123;False;;residential;False;[656299969, 656299967];[(0.7294244, 47.3570749), (0.7294655, 47.3568607)]
11688;656299984;1191376262;8.366455280430412;12.131360156624096;False;1.0;115558377;51412124;False;;path;False;[656299984, 1191376262];[(0.730415, 47.3565619), (0.7303887, 47.356635)]
11689;1191376262;656299983;29.19835524341629;42.33761510295362;False;1.0;115558378;51412124;False;;path;False;[1191376262, 656299985, 656299986, 656299987, 656299983];[(0.7303887, 47.356635), (0.7303545, 47.3566771), (0.7303025, 47.3567172), (0.7301922, 47.3567799), (0.7301308, 47.3568276)]
12003;666991568;666991563;86.78717369389359;99.80524974797764;False;3.0;115558692;52464724;False;;residential;False;[666991568, 666991569, 4181045261, 4181045262, 666991561, 4181045263, 666991562, 4181045264, 666991563];[(0.7345222, 47.356895), (0.7341828, 47.3566255), (0.7341157, 47.3565681), (0.734075, 47.3565201), (0.7340539, 47.3564662), (0.7340444, 47.356393), (0.7340508, 47.3563126), (0.7340558, 47.3562607), (0.7340501, 47.3562255)]
12008;630470326;1191376362;164.06569454899122;188.6755487313399;False;3.0;115558697;52464730;False;;residential;False;[630470326, 4995669653, 1861229084, 4995669652, 666991571, 4995669651, 4995669650, 4995669649, 4995669648, 4995669647, 666991572, 4995669646, 4995669645, 4995669644, 1191376362];[(0.7343921, 47.3588922), (0.7344206, 47.3588687), (0.734445, 47.3588424), (0.734785, 47.358383), (0.7347977, 47.3583557), (0.7347984, 47.3583296), (0.7347886, 47.3583068), (0.7347736, 47.3582785), (0.7346221, 47.3580822), (0.7346132, 47.3580594), (0.7346089, 47.3580372), (0.7346112, 47.3579997), (0.7346313, 47.3578866), (0.7346926, 47.3575646), (0.7347037, 47.3575176)]
12009;1191376362;666991570;7.254291975368345;8.342435771673596;False;3.0;115558698;52464730;False;;residential;False;[1191376362, 666991570];[(0.7347037, 47.3575176), (0.7347264, 47.3574542)]
12139;630670051;1891993557;33.77521300184934;38.84149495212674;False;3.0;115558828;52500551;False;;residential;False;[630670051, 667265172, 3524364623, 1891993557];[(0.7292772, 47.3571198), (0.7291614, 47.3571217), (0.7289368, 47.3571373), (0.7288346, 47.3571196)]
12642;1074008738;5904525404;4.932214231253485;6.4118785006295305;False;2.0;115559331;61558030;False;;service;False;[1074008738, 5904525404];[(0.7351068, 47.3566903), (0.7351666, 47.3567081)]
18726;603567636;1800555422;12.48955112283759;16.23641645968887;False;2.0;115565415;103184501;False;;tertiary;False;[603567636, 57309246, 1800555422];[(0.7271448, 47.3562895), (0.7270757, 47.3562786), (0.7269852, 47.3562604)]
18754;1104394057;315118733;206.61161516024424;206.61161516024424;True;4.0;115565443;103188040;False;voie verte uni;path;False;[1104394057, 1191413122, 1204823497, 315118733];[(0.7319133, 47.3612402), (0.7318721, 47.3612139), (0.7299763, 47.3599793), (0.7299316, 47.3599605)]
19442;1243140266;315118733;180.10860795856894;207.12489915235423;False;3.0;115566131;108328028;False;;residential;False;[1243140266, 5521318826, 1243140258, 1243140264, 1243140249, 1243140262, 1243140242, 1243140252, 1243140269, 1243140260, 1243140276, 1243140251, 1243140267, 1243140244, 2505590439, 315118733];[(0.7295471, 47.3593329), (0.7295206, 47.3593805), (0.7295004, 47.3594167), (0.7294488, 47.3594698), (0.7293826, 47.3595098), (0.7292525, 47.359533), (0.7291224, 47.3595588), (0.7289756, 47.3596178), (0.7288448, 47.3597468), (0.7288101, 47.3598493), (0.7288374, 47.359922), (0.7288849, 47.3599642), (0.7289788, 47.3599867), (0.7293552, 47.3599735), (0.7298566, 47.3599503), (0.7299316, 47.3599605)]
19443;1243140247;1243140270;50.2284652009932;57.762734981142174;False;3.0;115566132;108328029;False;;residential;False;[1243140247, 1243140270];[(0.7274089, 47.3637545), (0.72806, 47.3638462)]
19447;1243161907;603567654;179.15865314939413;259.7800470666215;False;1.0;115566136;108329592;False;;track;False;[1243161907, 1243161940, 1243161920, 1243161919, 1243161929, 1243161922, 1243161939, 1243161924, 1243161910, 603567654];[(0.7277393, 47.3608939), (0.7277433, 47.3607389), (0.7278209, 47.3605536), (0.7279149, 47.3602908), (0.728017, 47.3600888), (0.7280088, 47.3599754), (0.7279394, 47.3597956), (0.7278822, 47.3597347), (0.7278087, 47.3597153), (0.727287, 47.3597189)]
19448;1243161923;1243161917;58.11211870284079;66.8289365082669;False;3.0;115566137;108329593;False;;residential;False;[1243161923, 2505590447, 1243161917];[(0.7289565, 47.3602106), (0.7296502, 47.3601832), (0.729721, 47.3601987)]
19452;630669946;1243223843;28.69070003538093;32.99430504068807;False;3.0;115566141;108333183;False;;residential;False;[630669946, 1243223852, 1243223842, 1243223843];[(0.7293022, 47.355886), (0.7293578, 47.3558001), (0.7293934, 47.3557055), (0.7293845, 47.3556392)]
23868;1800518165;1110727700;8.209869004540343;8.209869004540343;True;4.0;115570557;168867693;False;voie verte uni;path;False;[1800518165, 1110727700];[(0.7353004, 47.3593891), (0.7351919, 47.3593849)]
23869;1800518094;1800518117;17.64798613660807;22.94238197759049;False;2.0;115570558;168867694;False;;service;False;[1800518094, 1800518117];[(0.7324272, 47.3566804), (0.7324063, 47.3568385)]
23870;1800518117;598182890;9.541739933897109;12.40426191406624;False;2.0;115570559;168867694;False;;service;False;[1800518117, 598182890];[(0.7324063, 47.3568385), (0.7323566, 47.3569174)]
23871;598182890;1800518122;7.908870662539441;10.281531861301277;False;2.0;115570560;168867694;False;;service;False;[598182890, 1800518122];[(0.7323566, 47.3569174), (0.732324, 47.356985)]
23872;8259617906;1191376245;117.59688828397702;117.59688828397702;True;4.0;115570561;168872012;False;voie verte uni;path;False;[8259617906, 1800555419, 3860923921, 1800518076, 1191376245];[(0.7271791, 47.3561952), (0.7273116, 47.3562391), (0.7273882, 47.3562446), (0.7286134, 47.3563317), (0.7287118, 47.3563187)]
23873;1191376245;8468676470;123.6994890318983;123.6994890318983;True;4.0;115570562;168872012;False;voie verte uni;path;False;[1191376245, 1800518079, 8468676470];[(0.7287118, 47.3563187), (0.7288066, 47.3563471), (0.730326, 47.3564893)]
23874;8468676470;1191376346;112.09999969419783;112.09999969419783;True;4.0;115570563;168872012;False;voie verte uni;path;False;[8468676470, 1191376260, 1800518091, 1191376346];[(0.730326, 47.3564893), (0.7308852, 47.3565417), (0.7316377, 47.356665), (0.7317812, 47.3566803)]
24659;9605427911;2505590643;4.891301318087738;7.092386911227219;False;1.0;115571348;183060722;False;;path;False;[9605427911, 2505590643];[(0.7316339, 47.3628798), (0.7316797, 47.3628487)]
25175;1191376297;1191376262;105.39296008780994;105.39296008780994;True;4.0;115571864;192960188;False;voie verte uni;path;False;[1191376297, 1800518100, 2505590384, 2505590380, 1191376354, 1191376364, 1191376262];[(0.7317155, 47.3568853), (0.7316699, 47.3568613), (0.7316441, 47.3568438), (0.7316094, 47.3568196), (0.7315687, 47.3568128), (0.7308074, 47.3566853), (0.7303887, 47.356635)]
25176;1191376262;1191376314;128.64701792092083;128.64701792092083;True;4.0;115571865;192960188;False;voie verte uni;path;False;[1191376262, 1800518086, 1191376314];[(0.7303887, 47.356635), (0.728776, 47.3564902), (0.7287005, 47.3564968)]
25177;1191376314;1800555437;112.1507905901486;112.1507905901486;True;4.0;115571866;192960188;False;voie verte uni;path;False;[1191376314, 1800518083, 1800518081, 1800555436, 1800555434, 1800555437];[(0.7287005, 47.3564968), (0.7283994, 47.3564504), (0.7281452, 47.3564377), (0.7274663, 47.3563936), (0.7273327, 47.3563878), (0.7272397, 47.3564209)]
25178;656299997;5904525412;11.255969837973028;11.255969837973028;True;4.0;115571867;192960189;False;voie verte uni;path;False;[656299997, 5904525412];[(0.7338688, 47.3571769), (0.7340103, 47.3572086)]
25179;5904525412;1800518139;59.763494545530605;59.763494545530605;True;4.0;115571868;192960189;False;voie verte uni;path;False;[5904525412, 1800518139];[(0.7340103, 47.3572086), (0.7347616, 47.3573769)]
25181;630670188;598182890;112.83300288205496;146.68290374667146;False;2.0;115571870;192960190;False;;tertiary;False;[630670188, 2627396353, 2627396352, 266016663, 598182890];[(0.733773, 47.3572393), (0.7336458, 47.3572109), (0.7335778, 47.3571957), (0.7331986, 47.357111), (0.7323566, 47.3569174)]
25182;598182890;266016660;48.10198972540235;62.53258664302305;False;2.0;115571871;192960190;False;;tertiary;False;[598182890, 2627396346, 2627396345, 266016660];[(0.7323566, 47.3569174), (0.7319248, 47.3568188), (0.7318754, 47.3568075), (0.7317531, 47.3567795)]
25183;1191376346;1800518117;50.57774332846709;50.57774332846709;True;4.0;115571872;192960191;False;voie verte uni;path;False;[1191376346, 1800518097, 1800518117];[(0.7317812, 47.3566803), (0.7318888, 47.3567236), (0.7324063, 47.3568385)]
25184;1800518117;656299997;116.71861382857185;116.71861382857185;True;4.0;115571873;192960191;False;voie verte uni;path;False;[1800518117, 656299997];[(0.7324063, 47.3568385), (0.7338688, 47.3571769)]
25192;1191376362;1191376371;82.37712317950576;82.37712317950576;True;4.0;115571881;192960194;False;voie verte uni;path;False;[1191376362, 1800518137, 1800518132, 1800518135, 1191376371];[(0.7347037, 47.3575176), (0.7339379, 47.3573414), (0.7337937, 47.3573293), (0.7337157, 47.3573305), (0.7336664, 47.357309)]
25193;1191376371;1800518122;107.7340738403142;107.7340738403142;True;4.0;115571882;192960195;False;voie verte uni;path;False;[1191376371, 1800518130, 1800518128, 1800518124, 1800518122];[(0.7336664, 47.357309), (0.7335506, 47.3572677), (0.7334587, 47.3572469), (0.7325991, 47.3570461), (0.732324, 47.356985)]
25194;1800518122;1191376297;47.614816714822055;47.614816714822055;True;4.0;115571883;192960195;False;voie verte uni;path;False;[1800518122, 2505590387, 2505590386, 1800518120, 1191376297];[(0.732324, 47.356985), (0.7319694, 47.3569023), (0.7319094, 47.3568952), (0.7318152, 47.3568909), (0.7317155, 47.3568853)]
25196;666991570;630670188;75.88688447166929;98.65294981317008;False;2.0;115571885;192960196;False;;tertiary;False;[666991570, 598182893, 266016681, 2627396354, 630670188];[(0.7347264, 47.3574542), (0.7344833, 47.3573983), (0.7340144, 47.3572941), (0.7339112, 47.3572707), (0.733773, 47.3572393)]
25197;266016660;656299984;104.04929825693326;135.26408773401323;False;2.0;115571886;192960197;False;;tertiary;False;[266016660, 2627396344, 598182888, 266016685, 1800518088, 656299984];[(0.7317531, 47.3567795), (0.7316093, 47.3567495), (0.7315544, 47.356738), (0.7308369, 47.3566121), (0.7306311, 47.356586), (0.730415, 47.3565619)]
25198;656299984;598182885;130.2805893185127;169.36476611406653;False;2.0;115571887;192960197;False;;tertiary;False;[656299984, 2627396342, 598182885];[(0.730415, 47.3565619), (0.7303093, 47.3565528), (0.7287042, 47.3564147)]
25199;598182885;603567636;118.6304169826172;154.21954207740237;False;2.0;115571888;192960197;False;;tertiary;False;[598182885, 2627396341, 2266873703, 2627396336, 2627396335, 603567636];[(0.7287042, 47.3564147), (0.7285454, 47.3564018), (0.7280724, 47.3563633), (0.7273922, 47.3563092), (0.7273615, 47.3563067), (0.7271448, 47.3562895)]
25347;630480633;1191376346;191.5035061690861;277.68008394517483;False;1.0;115572036;192960300;False;;secondary;False;[630480633, 4995669408, 315118729, 3860923293, 315118730, 2627396343, 1191376346];[(0.7320337, 47.3549673), (0.7320121, 47.3550706), (0.7320029, 47.3551295), (0.7318493, 47.3563358), (0.7318286, 47.3565102), (0.731787, 47.3566528), (0.7317812, 47.3566803)]
25348;1191376346;266016660;11.231295163567848;16.28537798717338;False;1.0;115572037;192960300;False;;secondary;False;[1191376346, 266016660];[(0.7317812, 47.3566803), (0.7317531, 47.3567795)]
25349;57309240;315118733;59.51255877475912;86.29321022340072;False;1.0;115572038;192960304;False;;secondary;False;[57309240, 666991567, 5521318824, 315118733];[(0.7303595, 47.3595111), (0.7302514, 47.3596297), (0.7302317, 47.35965), (0.7299316, 47.3599605)]
25350;315118733;1243161917;30.9048546009423;44.81203917136634;False;1.0;115572039;192960304;False;;secondary;False;[315118733, 2505590444, 2505590446, 1243161917];[(0.7299316, 47.3599605), (0.7298354, 47.3600625), (0.7297699, 47.3601389), (0.729721, 47.3601987)]
25351;1243161917;1243140270;425.9707017147121;617.6575174863325;False;1.0;115572040;192960304;False;;secondary;False;[1243161917, 2505590481, 2505590504, 315118732, 2505590538, 2505590554, 2505590580, 2505590615, 315027321, 315027325, 1243140270];[(0.729721, 47.3601987), (0.7296001, 47.3603643), (0.729529, 47.3604652), (0.7294736, 47.3605541), (0.7294135, 47.3606727), (0.7293466, 47.3608227), (0.7292213, 47.3611047), (0.7289721, 47.3616386), (0.7283929, 47.3627114), (0.7282692, 47.3630012), (0.72806, 47.3638462)]
25352;1243140270;315027323;78.52364589828994;113.85928655252042;False;1.0;115572041;192960304;False;;secondary;False;[1243140270, 315027322, 315027324, 10683543220, 315027323];[(0.72806, 47.3638462), (0.7280123, 47.3640389), (0.7278858, 47.3644203), (0.7278625, 47.3644572), (0.7278162, 47.3645305)]
25353;315027323;5312364372;22.06459846079842;31.993667768157707;False;1.0;115572042;192960304;False;;secondary;False;[315027323, 5521318823, 5312364372];[(0.7278162, 47.3645305), (0.7277686, 47.3645873), (0.7276715, 47.3647029)]
25355;266016660;1191376297;12.10074747547267;17.54608383943537;False;1.0;115572044;192960305;False;;secondary;False;[266016660, 1191376297];[(0.7317531, 47.3567795), (0.7317155, 47.3568853)]
25356;1191376297;658022088;74.93005526784277;108.64858013837204;False;1.0;115572045;192960305;False;;secondary;False;[1191376297, 2627396347, 254008168, 2505590389, 2505590390, 658022088];[(0.7317155, 47.3568853), (0.7317086, 47.3569156), (0.7316813, 47.3570146), (0.7316388, 47.3571405), (0.7315995, 47.3572713), (0.7315363, 47.3575479)]
25357;658022088;658022091;4.894473474684163;7.096986538292036;False;1.0;115572046;192960305;False;;secondary;False;[658022088, 658022091];[(0.7315363, 47.3575479), (0.7315246, 47.3575912)]
25358;658022091;57309238;165.5008965307504;239.97629996958807;False;1.0;115572047;192960305;False;;secondary;False;[658022091, 2505590396, 254008188, 658022093, 2505590400, 2505590401, 2505590404, 5521318904, 2505590427, 2505590429, 2505590431, 57309238];[(0.7315246, 47.3575912), (0.7314985, 47.357675), (0.7314538, 47.3577829), (0.7313939, 47.3579067), (0.7313493, 47.3579937), (0.7312978, 47.35809), (0.7312248, 47.3582029), (0.7311535, 47.3583205), (0.7310737, 47.358452), (0.7308689, 47.3587901), (0.7308274, 47.358887), (0.7307712, 47.3589866)]
25497;266016635;610482591;40.80272649137969;46.92313546508664;False;3.0;115572186;192960351;False;;residential;False;[266016635, 5521318900, 314977872, 610482591];[(0.7243714, 47.3589017), (0.7244394, 47.3589228), (0.7248442, 47.3590486), (0.7248638, 47.359052)]
25498;610482591;254008167;196.7438856402094;226.2554684862408;False;3.0;115572187;192960351;False;;residential;False;[610482591, 314977868, 5521318837, 254008167];[(0.7248638, 47.359052), (0.7258289, 47.3592183), (0.7272993, 47.3595184), (0.7273697, 47.3595325)]
25602;254008167;603567654;21.64562725858645;28.13931543616239;False;2.0;115572291;192966039;False;;tertiary;False;[254008167, 5521318842, 603567654];[(0.7273697, 47.3595325), (0.7273298, 47.3596254), (0.727287, 47.3597189)]
25603;603567654;3231090188;189.71195284328405;246.62553869626927;False;2.0;115572292;192966039;False;;tertiary;False;[603567654, 603567656, 603567660, 603567661, 5521318843, 10683543223, 3231090188];[(0.727287, 47.3597189), (0.7270084, 47.3603865), (0.7268147, 47.3608995), (0.7267723, 47.3610056), (0.7266635, 47.3611804), (0.7265758, 47.3613153), (0.7265546, 47.3613479)]
29332;1934208539;1104394057;108.58508401505168;108.58508401505168;True;4.0;115576021;243126192;False;voie verte uni;path;False;[1934208539, 2505590618, 2505590616, 2505590614, 2505590613, 2505590610, 2505590608, 2505590601, 2505590593, 1104394057];[(0.733102, 47.3617834), (0.7329567, 47.3617305), (0.7327775, 47.3616678), (0.7326337, 47.3616091), (0.7325018, 47.3615491), (0.7323797, 47.3614904), (0.7322793, 47.3614344), (0.7320548, 47.361309), (0.7319544, 47.361265), (0.7319133, 47.3612402)]
29333;2505590479;1104394057;121.29608948747511;175.8793297568389;False;1.0;115576022;243126193;False;;path;False;[2505590479, 2505590496, 2505590515, 2505590527, 2505590536, 2505590541, 2505590549, 2505590558, 2505590566, 2505590573, 2505590578, 2505590585, 2505590588, 1104394057];[(0.7328358, 47.3603636), (0.7328113, 47.3604363), (0.7327837, 47.360487), (0.7327463, 47.3605444), (0.7326695, 47.3606311), (0.7325888, 47.3606964), (0.7324884, 47.3607711), (0.7323722, 47.3608565), (0.7322521, 47.3609485), (0.7321989, 47.3609979), (0.7321103, 47.3610899), (0.7320453, 47.3611446), (0.7319626, 47.3612087), (0.7319133, 47.3612402)]
29452;603567636;603567638;11.563022532605524;15.031929292387185;False;2.0;115576141;244389764;False;;tertiary;False;[603567636, 603567638];[(0.7271448, 47.3562895), (0.7271544, 47.3563933)]
29453;603567638;610482624;71.88953120977769;93.456390572711;False;2.0;115576142;244389764;False;;tertiary;False;[603567638, 8259617910, 603567639, 603567641, 610482624];[(0.7271544, 47.3563933), (0.7271576, 47.356405), (0.7271665, 47.3564373), (0.7272142, 47.3566621), (0.7272842, 47.3570338)]
29454;610482624;5521318829;223.5673675277554;290.63757778608203;False;2.0;115576143;244389764;False;;tertiary;False;[610482624, 603567642, 603567644, 603567646, 603567648, 603567649, 603567651, 5521318829];[(0.7272842, 47.3570338), (0.727307, 47.3571546), (0.727364, 47.3575421), (0.7274171, 47.3578973), (0.7274736, 47.3583026), (0.7275334, 47.3587046), (0.7275842, 47.3590036), (0.7275837, 47.3590341)]
29455;5521318829;3229538632;14.142953721627771;18.3858398381161;False;2.0;115576144;244389764;False;;tertiary;False;[5521318829, 5521318830, 5521318828, 3229538632];[(0.7275837, 47.3590341), (0.7275755, 47.3590689), (0.7275599, 47.3591107), (0.7275379, 47.3591572)]
29456;3229538632;254008167;43.641793623182295;56.734331710136985;False;2.0;115576145;244389764;False;;tertiary;False;[3229538632, 5521318841, 5521318840, 5521318839, 5521318838, 254008167];[(0.7275379, 47.3591572), (0.7275223, 47.3591878), (0.7275054, 47.3592148), (0.7274823, 47.3592707), (0.7274094, 47.3594423), (0.7273697, 47.3595325)]
